en_ente;en_nombre;en_subtipo;en_filial;en_oficina;en_ced_ruc;en_fecha_crea;en_fecha_mod;en_imagen;en_direccion;en_referencia;en_casilla;en_casilla_def;en_tipo_dp;en_balance;en_grupo;en_pais;en_oficial;en_actividad;en_retencion;en_mala_referencia;en_comentario;en_cont_malas;en_nomlar;en_patrimonio_tec;en_vinculacion;en_tipo_vinculacion;c_posicion;c_tipo_compania;c_rep_legal;c_activo;c_pasivo;c_es_grupo;c_capital_social;c_reserva_legal;c_fecha_const;c_nombre_completo;c_plazo;c_estatutos;c_direccion_domicilio;c_fecha_inscrp;c_objeto_social;c_fecha_aum_capital;c_rep_jud;c_rep_ex_jud;c_notaria;c_capital_inicial;c_num_acciones;c_cap_pagado;p_c_apellido;p_nit;p_carne_electoral;p_licencia;en_reg_fiscal;en_giro;p_dir;p_din;en_calificacion;c_tamano;s_tipo_soc_hecho;p_p_apellido;p_s_apellido;p_sexo;p_fecha_nac;p_profesion;p_pasaporte;p_estado_civil;p_num_cargas;p_nivel_ing;p_nivel_egr;p_tipo_persona;p_personal;p_propiedad;p_trabajo;p_soc_hecho;p_fecha_ingreso;p_fecha_expira;en_categoria;en_serv_adic;en_comen_adic;en_nombre_largo;en_usuario_crea;en_usuario_mod;en_oficina_mod;en_paga_iva;p_fecha_emision_cedula;p_fecha_expiracion_cedula;p_dependientes;p_oficio;en_domiciliado;c_folio;c_libro;p_carnet_res;p_carnet_min;p_partida_nac;p_fecha_emision_dui;p_fecha_vencimiento_dui;en_banca;p_emp_banc;p_representado;en_coment_act;en_fecha_act;en_nombre2;en_pais_nac;en_rango_ingresos;en_nombre1;en_tipo_segmento;en_segmento_negocio;en_afiliate_code;en_std_industry_code;en_glb_finance_cid;en_pais_residencia;en_base_number;en_ciudad_nac;en_perfil;;;;;;;;;
78528478;NOMBRE_78528478;P;1;122;IDENTIFCR_78528478;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528478;;NOMLAR_78528478;;;;N;4;;;;;;;;COMCOMP_78528478;;;;;;;;;;;;;;IDENTIFN_78528478;;;;105;;IDENTIFD_78528478;N;;;APELLIDOP_78528478;APELLIDOS_78528478;F;Sep 24 1980 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78528478;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78528478;;C;NOMBRE1_78528478;92;9299;;;0;1;0;;N;;;;;
78528486;NOMBRE_78528486;P;1;122;IDENTIFCR_78528486;Feb 26 2012 12;12:00:00 AM;Mar 24 2012 12;07:00:00 PM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528486;;NOMLAR_78528486;;;;N;4;;;;;;;;COMCOMP_78528486;;;;;;;;;;;;;;IDENTIFN_78528486;;;0;105;;IDENTIFD_78528486;N;;;APELLIDOP_78528486;APELLIDOS_78528486;M;Jan 15 1958 12;12:00:00 AM;0;;C;;;;PA;;;1;;;;A;;;NOMBRELAR_78528486;;wp68183;156;S;;;0;;S;;;;;;;;OTR;;;;Mar 24 2012 12;07:00:00 PM;;1;A;NOMBRE1_78528486;92;9299;;;0;1;0;;N;;;;;
78528494;NOMBRE_78528494;P;1;156;IDENTIFCR_78528494;Dec 21 2011 12;12:00:00 AM;May 25 2017  9;16AM;;2;0;0;;;0;;100;0;1600;S;N;COMENTARIO_78528494;0;NOMLAR_78528494;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528494;;;0;105;;IDENTIFD_78528494;N;B&P;;APELLIDOP_78528494;;M;Mar 7 1980 12;12:00:00 AM;100;;C;;;;PA;2;0;1;0;;;A;;CLIENTE TC MIGRACION ECS;NOMBRELAR_78528494;wc90729;sc06763;132;S;;;2;;S;;;;;;;;REG;;;;May 25 2017  9;10:00:00 AM;NOMBRE2_78528494;100;C;NOMBRE1_78528494;92;9299;;;0;1;0;;N;;;;;
78528508;NOMBRE_78528508;P;1;122;IDENTIFCR_78528508;Aug 11 2016 12;12:00:00 AM;Aug 11 2016 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528508;0;NOMLAR_78528508;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528508;IDENTIFN_78528508;;;;105;;IDENTIFD_78528508;N;;;APELLIDOP_78528508;APELLIDOS_78528508;M;Sep 19 1990 12;12:00:00 AM;0;;C;;;;PA;;;1;;;;A;;;NOMBRELAR_78528508;sa;;;S;;;1;;;;;;;;;;OTR;;;;;;;;NOMBRE1_78528508;92;9299;;;0;1;0;;N;;;;;;
78528516;NOMBRE_78528516;P;1;122;IDENTIFCR_78528516;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528516;;NOMLAR_78528516;;;;N;4;;;;;;;;COMCOMP_78528516;;;;;;;;;;;;;;IDENTIFN_78528516;;;;105;;IDENTIFD_78528516;N;;;APELLIDOP_78528516;APELLIDOS_78528516;F;Jan 1 1900 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78528516;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78528516;;A;NOMBRE1_78528516;92;9299;;;0;1;0;;N;;;;;
78528524;NOMBRE_78528524;P;1;172;IDENTIFCR_78528524;Dec 28 2016 12;12:00:00 AM;Jan 4 2017  4;52PM;;2;0;0;;;0;;22;0;1000;S;N;COMENTARIO_78528524;0;NOMLAR_78528524;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528524;;;0;37;;IDENTIFD_78528524;N;B&P;;APELLIDOP_78528524;;M;Jun 7 1967 12;12:00:00 AM;196;488114333;C;;;;PA;0;0;1;0;;;A;;EXPEDIENTE CON ERROR;NOMBRELAR_78528524;gr19535;do44246;132;S;;;3;;N;;;;;;;;OTR;;;;Jan 4 2017  4;52PM;NOMBRE2_78528524;22;D;NOMBRE1_78528524;92;9299;;;0;1;0;;N;;;;;
78528532;NOMBRE_78528532;P;1;122;IDENTIFCR_78528532;Nov 1 2023 12;12:00:00 AM;Jun 12 2024  2;42PM;;2;;;;;;;1;1;1600;S;N;COMENTARIO_78528532;0;NOMLAR_78528532;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528532;IDENTIFN_78528532;;;;108;;IDENTIFD_78528532;N;;;APELLIDOP_78528532;APELLIDOS_78528532;M;Oct 1 1996 12;12:00:00 AM;306;;C;;;;PA;1;;1;;;;A;;;NOMBRELAR_78528532;sa;pr32364;;S;Sep 19 2018 12;12:00:00 AM;Sep 19 2028 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78528532;1;F;NOMBRE1_78528532;92;9299;;;0;1;0;1003;N;;;;
78528540;NOMBRE_78528540;P;1;122;IDENTIFCR_78528540;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528540;;NOMLAR_78528540;;;;N;4;;;;;;;;COMCOMP_78528540;;;;;;;;;;;;;;IDENTIFN_78528540;;;;105;;IDENTIFD_78528540;N;;;APELLIDOP_78528540;APELLIDOS_78528540;M;Apr 9 1982 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78528540;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78528540;;B;NOMBRE1_78528540;92;9299;;;0;1;0;;N;;;;;
78528559;NOMBRE_78528559;P;1;238;IDENTIFCR_78528559;Feb 10 2005 12;12:00:00 AM;Dec 6 2010  9;56AM;;2;;;;;;;1;19;1000;S;N;COMENTARIO_78528559;0;NOMLAR_78528559;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528559;;;0;105;;IDENTIFD_78528559;N;;;APELLIDOP_78528559;APELLIDOS_78528559;M;Feb 12 1973 12;12:00:00 AM;92;;C;;;;PA;2;;1;;;;A;;CLIENTE NO ACTUALIZADO POR NO TENER RELACION FINANZAS;NOMBRELAR_78528559;sa;ap38471;178;N;;;0;;S;;;;;;;;OTR;;;;Dec 6 2010  9;56AM;NOMBRE2_78528559;1;I;NOMBRE1_78528559;92;9299;;;0;1;0;;N;;;;;
78528567;NOMBRE_78528567;P;1;122;IDENTIFCR_78528567;Mar 28 2016 12;12:00:00 AM;Mar 28 2016 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528567;0;NOMLAR_78528567;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528567;IDENTIFN_78528567;;;;105;;IDENTIFD_78528567;N;;;APELLIDOP_78528567;APELLIDOS_78528567;M;Apr 11 1983 12;12:00:00 AM;0;;S;;;;PA;;;;;;;A;;;NOMBRELAR_78528567;sa;;;S;;;;;;;;;;;;;OTR;;;;;;;;NOMBRE1_78528567;92;9299;;;0;1;0;;N;;;;;;
78528575;NOMBRE_78528575;P;1;122;IDENTIFCR_78528575;Jul 14 2016 12;12:00:00 AM;Apr 25 2024  4;37PM;;2;;;;;;;1;19;1100;S;N;COMENTARIO_78528575;0;NOMLAR_78528575;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528575;;;0;94;;IDENTIFD_78528575;N;PYME;;APELLIDOP_78528575;APELLIDOS_78528575;M;Mar 23 1979 12;12:00:00 AM;1600;;C;;;;PA;1;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528575;sa;ni935263;132;S;;;2;;S;;;;;;;;OTR;;;;Apr 25 2024  4;37PM;NOMBRE2_78528575;1;D;NOMBRE1_78528575;92;9299;;;0;1;0;1003;N;;;;;
78528583;NOMBRE_78528583;P;1;174;IDENTIFCR_78528583;Jun 12 2023 12;12:00:00 AM;Jul 12 2024 10;51AM;;2;0;0;;;0;;1;0;1000;S;N;;0;NOMLAR_78528583;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528583;;;0;39;;IDENTIFD_78528583;N;B&P;;APELLIDOP_78528583;APELLIDOS_78528583;M;Dec 22 1995 12;12:00:00 AM;102;;S;;;;PA;1;0;1;0;;;A;;;NOMBRELAR_78528583;ni935104;ni935235;132;S;;;1;;S;;;;;;;;OTR;;;;Jul 12 2024 10;51AM;NOMBRE2_78528583;1;C;NOMBRE1_78528583;92;9299;;;0;1;0;304;N;;;;;
78528591;NOMBRE_78528591;P;1;190;IDENTIFCR_78528591;Oct 23 2024 12;12:00:00 AM;Oct 23 2024  2;48PM;;2;0;0;;;0;;1;36;1500;S;N;COMENTARIO_78528591;;NOMLAR_78528591;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528591;;;0;156;;IDENTIFD_78528591;N;B&P;;APELLIDOP_78528591;APELLIDOS_78528591;M;May 12 2000 12;12:00:00 AM;2344;;C;;;;PA;1;0;1;;;;A;;;NOMBRELAR_78528591;ni935357;ni935357;190;S;;;1;;S;;;;;;;;OTR;;;;Oct 23 2024  2;48PM;NOMBRE2_78528591;1;D;NOMBRE1_78528591;92;9299;;;0;1;0;209;N;;;;;
78528605;NOMBRE_78528605;P;1;238;IDENTIFCR_78528605;Jul 27 2006 12;12:00:00 AM;Mar 31 2010  8;13PM;;3;;;;;;;1;19;1000;S;N;COMENTARIO_78528605;0;NOMLAR_78528605;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528605;;;;105;;IDENTIFD_78528605;N;;;APELLIDOP_78528605;APELLIDOS_78528605;M;Nov 2 1988 12;12:00:00 AM;2200;;S;;;;PA;2;;1;;;Feb 1 2016 12;12:00:00 AM;A;;;NOMBRELAR_78528605;sa;;;N;;;0;;S;;;;;;;;OTR;;;;;NOMBRE2_78528605;;B;NOMBRE1_78528605;92;9299;;;0;1;0;;N;;;;;
78528613;NOMBRE_78528613;P;1;122;IDENTIFCR_78528613;Jul 10 2013 12;12:00:00 AM;Jul 10 2013  9;05:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528613;0;NOMLAR_78528613;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528613;IDENTIFN_78528613;;;;105;;IDENTIFD_78528613;N;;;APELLIDOP_78528613;APELLIDOS_78528613;M;Dec 7 1986 12;12:00:00 AM;0;;S;;;;PA;;;1;;;;A;;;NOMBRELAR_78528613;sa;;;S;;;0;;;;;;;;;;OTR;;;;;;;;NOMBRE1_78528613;92;9299;;;0;1;0;;N;;;;;;
78528621;NOMBRE_78528621;P;1;122;IDENTIFCR_78528621;Feb 26 2012 12;12:00:00 AM;Mar 29 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528621;;NOMLAR_78528621;;;;N;4;;;;;;;;COMCOMP_78528621;;;;;;;;;;;;;;IDENTIFN_78528621;;;;105;;IDENTIFD_78528621;N;;;APELLIDOP_78528621;APELLIDOS_78528621;M;Oct 15 1969 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78528621;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78528621;;A;NOMBRE1_78528621;92;9299;;;0;1;0;;N;;;;;
78528630;NOMBRE_78528630;P;1;122;IDENTIFCR_78528630;Sep 6 2023 12;12:00:00 AM;Sep 6 2023 11;20AM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78528630;0;NOMLAR_78528630;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528630;IDENTIFN_78528630;;;;61;;IDENTIFD_78528630;N;;;APELLIDOP_78528630;APELLIDOS_78528630;M;Mar 22 1989 12;12:00:00 AM;304;;S;;;;PA;2;;1;;;;A;;;NOMBRELAR_78528630;sa;;;S;Sep 3 2018 12;12:00:00 AM;Sep 3 2028 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78528630;1;D;NOMBRE1_78528630;92;9299;;;0;1;0;1204;N;;;;
78528648;NOMBRE_78528648;P;1;122;IDENTIFCR_78528648;Sep 6 2023 12;12:00:00 AM;Sep 6 2023 10;23AM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78528648;0;NOMLAR_78528648;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528648;IDENTIFN_78528648;;;;60;;IDENTIFD_78528648;N;;;APELLIDOP_78528648;APELLIDOS_78528648;M;Feb 16 1986 12;12:00:00 AM;304;;S;;;;PA;2;;1;;;;A;;;NOMBRELAR_78528648;sa;;;S;Dec 6 2021 12;12:00:00 AM;Dec 6 2031 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78528648;1;D;NOMBRE1_78528648;92;9299;;;0;1;0;1602;N;;;;
78528656;NOMBRE_78528656;P;1;122;IDENTIFCR_78528656;Mar 20 2013 12;12:00:00 AM;Mar 20 2013  4;07:00:00 PM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528656;0;NOMLAR_78528656;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528656;IDENTIFN_78528656;;;;105;;IDENTIFD_78528656;N;;;APELLIDOP_78528656;APELLIDOS_78528656;M;Dec 1 1980 12;12:00:00 AM;0;;S;;;;PA;;;1;;;;A;;;NOMBRELAR_78528656;sa;;;S;;;1;;;;;;;;;;OTR;;;;;;;;NOMBRE1_78528656;92;9204;;;0;1;0;;N;;;;;;
78528664;NOMBRE_78528664;P;1;122;IDENTIFCR_78528664;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1400;S;N;COMENTARIO_78528664;;NOMLAR_78528664;;;;N;4;;;;;;;;COMCOMP_78528664;;;;;;;;;;;;;;IDENTIFN_78528664;;;;105;;IDENTIFD_78528664;N;;;APELLIDOP_78528664;APELLIDOS_78528664;M;Nov 10 1982 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78528664;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78528664;;C;NOMBRE1_78528664;92;9299;;;0;1;0;;N;;;;;
78528672;NOMBRE_78528672;P;1;132;IDENTIFCR_78528672;Oct 21 2016 12;12:00:00 AM;Oct 21 2016  7;39PM;;1;0;0;;;0;;22;0;0;N;N;COMENTARIO_78528672;0;NOMLAR_78528672;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528672;;;0;0;;IDENTIFD_78528672;;;;APELLIDOP_78528672;;M;Jan 1 1980 12;12:00:00 AM;100;447622585000000;C;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78528672;kl39596;kl39596;132;S;;;0;;N;;;;;;;;ENR;;;;Oct 21 2016  7;39PM;NOMBRE2_78528672;22;A;NOMBRE1_78528672;92;9299;;;0;1;0;;N;;;;;
78528680;NOMBRE_78528680;C;1;172;IDENTIFCR_78528680;Aug 9 2019 12;12:00:00 AM;Mar 13 2023  3;43PM;;1;1;0;;;0;;1;22;2500;S;N;COMENTARIO_78528680;0;NOMLAR_78528680;;;;MB;3;211409;;;N;100000;;Mar 19 2019 12;12:00:00 AM;COMCOMP_78528680;99;;1;Mar 25 2019 12;12:00:00 AM;;;;;;;100000;1000;;IDENTIFN_78528680;;;0;142;;IDENTIFD_78528680;;PYME;;;;;;;;;;;;;;;;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528680;cp42160;ni934747;132;S;;;;;S;1;UNICO PERS;;;;;;3;;;;Sep 16 2022  1;22PM;;;;;91;9237;0;0;1;1;0;;N;;;;
78528699;NOMBRE_78528699;P;1;122;IDENTIFCR_78528699;Feb 26 2012 12;12:00:00 AM;Apr 24 2014  9;46AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528699;;NOMLAR_78528699;;;;N;4;;;;;;;;COMCOMP_78528699;;;;;;;;;;;;;;IDENTIFN_78528699;;;;105;;IDENTIFD_78528699;N;;;APELLIDOP_78528699;APELLIDOS_78528699;M;Jan 11 1956 12;12:00:00 AM;0;;S;;;;PA;;;;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78528699;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78528699;;A;NOMBRE1_78528699;92;9299;;;0;1;0;;N;;;;;
78528702;NOMBRE_78528702;C;1;202;IDENTIFCR_78528702;May 13 2023 12;12:00:00 AM;Jun 20 2023  2;30PM;;1;1;0;;;0;;1;56;2400;S;N;COMENTARIO_78528702;0;NOMLAR_78528702;;;;MB;3;17619634;;;N;100000;240095009.01;Sep 1 2017 12;12:00:00 AM;COMCOMP_78528702;99;;1;Oct 11 2017 12;12:00:00 AM;;;;;;;100;1000;;IDENTIFN_78528702;;;0;69;;IDENTIFD_78528702;;PYME;;;;;;;;;;;;;;;;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528702;ni935232;ni935236;132;S;;;;;S;133/152;SEGUNDO;;;;;;OTR;;;;Jun 20 2023  2;30PM;;;;;91;9237;0;0;1;1;0;;N;;;;
78528710;NOMBRE_78528710;C;1;230;IDENTIFCR_78528710;Apr 28 2021 12;12:00:00 AM;May 25 2021 10;23AM;;1;1;0;;;0;;1;0;2400;S;N;COMENTARIO_78528710;0;NOMLAR_78528710;;;;MB;3;77242937;;;N;1650000;240000;Jun 20 2019 12;12:00:00 AM;COMCOMP_78528710;99;;1;Jun 21 2019 12;12:00:00 AM;;;;;;;100;16500;;IDENTIFN_78528710;;;0;105;;IDENTIFD_78528710;;PYME;;;;;;;;;;;;;;;;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528710;ni934646;ef97597;132;S;;;;;S;1;UNICOFOLIO;;;;;;OTR;;;;;;;;;92;9299;;;0;1;0;;N;;;;;
78528729;NOMBRE_78528729;P;1;122;IDENTIFCR_78528729;Dec 2 2022 12;12:00:00 AM;Aug 23 2023  9;18AM;;2;;;;;;;1;18;1600;S;N;COMENTARIO_78528729;0;NOMLAR_78528729;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528729;;;0;81;;IDENTIFD_78528729;N;B&P;;APELLIDOP_78528729;;M;Aug 20 1994 12;12:00:00 AM;2323;;S;;;;PA;2;;2;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528729;sa;ni934800;132;S;;;2;;S;;;;;;;;OTR;;;;Aug 23 2023  9;18AM;NOMBRE2_78528729;1;G;NOMBRE1_78528729;92;9299;;;0;1;0;702;N;;;;;
78528737;NOMBRE_78528737;P;1;174;IDENTIFCR_78528737;May 31 2023 12;12:00:00 AM;May 31 2023  4;51PM;;1;0;0;;;0;;32;0;1000;S;N;COMENTARIO_78528737;0;NOMLAR_78528737;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528737;;;;;;IDENTIFD_78528737;;;;APELLIDOP_78528737;;M;Oct 28 1989 12;12:00:00 AM;101;;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78528737;ni945753;ni945753;174;S;;;;;N;;;280220220455;;;;;;;; ;May 31 2023  4;51PM;NOMBRE2_78528737;32;;NOMBRE1_78528737;92;9299;;;0;1;0;;N;;;;;
78528745;NOMBRE_78528745;P;1;122;IDENTIFCR_78528745;Oct 31 2024 12;12:00:00 AM;Oct 31 2024  8;20AM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78528745;0;NOMLAR_78528745;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528745;;;;139;;IDENTIFD_78528745;N;;;APELLIDOP_78528745;APELLIDOS_78528745;M;Apr 16 1999 12;12:00:00 AM;101;;S;;;;PA;2;;1;;;;A;;;NOMBRELAR_78528745;sa;;;S;Aug 31 2021 12;12:00:00 AM;Aug 31 2031 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78528745;1;C;NOMBRE1_78528745;92;9299;;;0;1;0;209;N;;;;
78528753;NOMBRE_78528753;P;1;132;IDENTIFCR_78528753;May 6 2016 12;12:00:00 AM;May 6 2016 11;07:00:00 AM;;1;0;0;;;0;;11;0;0;N;N;COMENTARIO_78528753;0;NOMLAR_78528753;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528753;;;0;0;;IDENTIFD_78528753;;;;APELLIDOP_78528753;;M;Jan 1 1980 12;12:00:00 AM;0;12010000000000;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78528753;kl39596;kl39596;132;S;;;0;;N;;;;;;;;OTR;;;;May 6 2016 11;07:00:00 AM;NOMBRE2_78528753;11;A;NOMBRE1_78528753;92;9299;;;0;1;0;;N;;;;;
78528761;NOMBRE_78528761;P;1;122;IDENTIFCR_78528761;Oct 6 2022 12;12:00:00 AM;Feb 14 2024 11;13AM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78528761;0;NOMLAR_78528761;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528761;;;0;96;;IDENTIFD_78528761;N;COR;;APELLIDOP_78528761;APELLIDOS_78528761;M;Nov 14 1992 12;12:00:00 AM;204;;S;;;;PA;;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528761;sa;pr31839;132;S;;;0;;S;;;;;;;;OTR;;;;Jan 26 2024 11;06:00:00 AM;NOMBRE2_78528761;1;C;NOMBRE1_78528761;92;9299;;;0;1;0;904;N;;;;;
78528770;NOMBRE_78528770;P;1;174;IDENTIFCR_78528770;Feb 10 2001 12;12:00:00 AM;Oct 28 2021  8;55AM;;2;;;;;;;1;18;1000;S;N;COMENTARIO_78528770;0;NOMLAR_78528770;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528770;;;0;96;;IDENTIFD_78528770;N;COR;;APELLIDOP_78528770;APELLIDOS_78528770;F;Jun 26 1968 12;12:00:00 AM;196;;S;;;;PA;1;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528770;sa;tg98161;172;N;;;1;;S;;;;;;;;OTR;;;;Oct 28 2021  8;55AM;NOMBRE2_78528770;1;D;NOMBRE1_78528770;92;9221;;;0;1;0;1003;N;;;;;
78528788;NOMBRE_78528788;P;1;122;IDENTIFCR_78528788;Feb 26 2012 12;12:00:00 AM;Apr 20 2022  5;02:00:00 PM;;2;;;;;;;1;1;1200;S;N;COMENTARIO_78528788;;NOMLAR_78528788;;;;N;4;;;;;;;;COMCOMP_78528788;;;;;;;;;;;;;;IDENTIFN_78528788;;;0;105;;IDENTIFD_78528788;N;;;APELLIDOP_78528788;APELLIDOS_78528788;F;Aug 4 1977 12;12:00:00 AM;101;;C;;;;PA;;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528788;;pr00009;132;S;;;2;;S;;;;;;;;OTR;;;;Apr 20 2022 10;49AM;NOMBRE2_78528788;1;D;NOMBRE1_78528788;92;9299;;;0;1;0;1003;N;;;;;
78528796;NOMBRE_78528796;P;1;230;IDENTIFCR_78528796;Jan 13 2024 12;12:00:00 AM;Feb 5 2024  3;18PM;;2;0;0;;;0;;1;46;1500;S;N;COMENTARIO_78528796;;NOMLAR_78528796;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528796;;;0;54;;IDENTIFD_78528796;N;B&P;;APELLIDOP_78528796;APELLIDOS_78528796;M;Jun 2 1996 12;12:00:00 AM;531;;A;;;;PA;3;0;2;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78528796;ni934933;ni934884;132;S;May 31 2022 12;12:00:00 AM;May 31 2032 12;12:00:00 AM;2;;S;;;;;;;;OTR;;;;Jan 25 2024  9;25AM;NOMBRE2_78528796;1;E;NOMBRE1_78528796;92;9299;;;0;1;0;1301;N;;;
78528800;NOMBRE_78528800;P;1;236;IDENTIFCR_78528800;Nov 28 2022 12;12:00:00 AM;Nov 28 2022 12;12:00:00 AM;;1;0;0;;;0;;1;0;1000;S;N;COMENTARIO_78528800;0;NOMLAR_78528800;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78528800;;;;;;IDENTIFD_78528800;;;;APELLIDOP_78528800;APELLIDOS_78528800;F;Apr 21 1984 12;12:00:00 AM;150;;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78528800;ni929842;;;S;;;;;N;;;;;;Jul 23 2021 12;12:00:00 AM;Jul 23 2031 12;12:00:00 AM;;;; ;;NOMBRE2_78528800;;;NOMBRE1_78528800;92;9299;;;0;1;0;;N;;;;
78528818;NOMBRE_78528818;P;1;122;IDENTIFCR_78528818;May 5 2023 12;12:00:00 AM;May 5 2023 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78528818;0;NOMLAR_78528818;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78528818;IDENTIFN_78528818;;;;105;;IDENTIFD_78528818;N;;;APELLIDOP_78528818;APELLIDOS_78528818;F;Jun 17 2005 12;12:00:00 AM;0;;S;;;;PA;;;;;;;A;;;NOMBRELAR_78528818;sa;;;S;;;;;;;;;;;;;OTR;;;;;NOMBRE2_78528818;;;NOMBRE1_78528818;92;9299;;;0;1;0;;N;;;;;;
